"rowname","MeanDecreaseGini","Rank","RepeatTimes","Fold","FatureCount"
"Fusobacterium_nucleatum",12.2589952412136,1,13,2,50
"Gemella_morbillorum",11.806052190101,2,13,2,50
"Parvimonas_micra",7.97475655907644,10,13,2,50
"Parvimonas_unclassified",11.6576865644351,4,13,2,50
"Peptostreptococcus_anaerobius",2.42848001435376,30,13,2,50
"Peptostreptococcus_stomatis",11.7043184560225,3,13,2,50
"Porphyromonas_asaccharolytica",10.752502579918,6,13,2,50
"Porphyromonas_somerae",3.26927570569764,26,13,2,50
"Prevotella_intermedia",1.48317124513303,36,13,2,50
"Solobacterium_moorei",9.13535660240835,9,13,2,50
"Porphyromonas_uenonis",4.22427191111011,23,13,2,50
"Anaerococcus_vaginalis",2.33394541327298,31,13,2,50
"Clostridium_hathewayi",11.2651327330255,5,13,2,50
"Eubacterium_rectale",7.72564597325192,13,13,2,50
"Bacteroides_fragilis",7.82502856524419,12,13,2,50
"Streptococcus_constellatus",2.8054987482763,28,13,2,50
"Anaerococcus_obesiensis",1.24714350412594,39,13,2,50
"Clostridium_sp_ATCC_BAA_442",1.77373115737757,35,13,2,50
"Granulicatella_adiacens",5.06512153168315,20,13,2,50
"Campylobacter_ureolyticus",1.00438716193586,41,13,2,50
"Aggregatibacter_unclassified",0.770879575985989,43,13,2,50
"Fusobacterium_varium",0.869992099596783,42,13,2,50
"Porphyromonas_endodontalis",0.569486766253355,46,13,2,50
"Bilophila_unclassified",7.27637289981011,14,13,2,50
"Streptococcus_dysgalactiae",1.35587713852195,37,13,2,50
"Bifidobacterium_catenulatum",5.42934125306923,18,13,2,50
"Bacteroides_nordii",5.12892405426827,19,13,2,50
"Aeromonas_unclassified",0.679137749658058,45,13,2,50
"Actinomyces_cardiffensis",1.29888189660548,38,13,2,50
"Desulfovibrio_desulfuricans",4.7190582326313,21,13,2,50
"Slackia_unclassified",2.05392268347643,32,13,2,50
"Campylobacter_showae",0.457288747594265,48,13,2,50
"Selenomonas_sputigena",0.53106317283614,47,13,2,50
"Eikenella_corrodens",1.9724763947514,34,13,2,50
"Pseudomonas_unclassified",2.80510344597563,29,13,2,50
"Peptostreptococcus_unclassified",4.40760528956351,22,13,2,50
"Faecalibacterium_prausnitzii",7.94882334036376,11,13,2,50
"Prevotella_stercorea",3.50355165426583,25,13,2,50
"Streptococcus_gallolyticus",1.99693908321335,33,13,2,50
"Candidatus_Zinderia_insecticola",1.12700219911687,40,13,2,50
"Bilophila_wadsworthia",6.28731728884714,16,13,2,50
"Ruminococcus_torques",9.61820949045998,7,13,2,50
"Klebsiella_unclassified",3.51850640885587,24,13,2,50
"Fusobacterium_necrophorum",0.706824255389562,44,13,2,50
"Roseburia_intestinalis",7.23194116628491,15,13,2,50
"Slackia_exigua",0.389359186122982,49,13,2,50
"Prevotella_copri",5.46107896372479,17,13,2,50
"Eubacterium_limosum",2.96318654035031,27,13,2,50
"Filifactor_alocis",0.286466095053432,50,13,2,50
"Clostridium_symbiosum",10.2540721421926,7,13,1,50
"Fusobacterium_nucleatum",10.5849532233668,4,13,1,50
"Gemella_morbillorum",12.2396582052544,2,13,1,50
"Parvimonas_micra",7.69451696135139,12,13,1,50
"Parvimonas_unclassified",12.1463495687329,3,13,1,50
"Peptostreptococcus_anaerobius",2.29127539916343,31,13,1,50
"Peptostreptococcus_stomatis",12.628514732399,1,13,1,50
"Porphyromonas_asaccharolytica",10.2660674182388,6,13,1,50
"Porphyromonas_somerae",3.76992337637792,25,13,1,50
"Prevotella_intermedia",1.6270645661559,35,13,1,50
"Solobacterium_moorei",10.4878027834692,5,13,1,50
"Porphyromonas_uenonis",4.5376186023166,23,13,1,50
"Anaerococcus_vaginalis",2.5419796356271,30,13,1,50
"Clostridium_hathewayi",9.38070041839252,9,13,1,50
"Eubacterium_rectale",7.83145990573939,10,13,1,50
"Bacteroides_fragilis",7.44778406609199,14,13,1,50
"Streptococcus_constellatus",2.98747640127025,28,13,1,50
"Anaerococcus_obesiensis",1.52303842142038,37,13,1,50
"Clostridium_sp_ATCC_BAA_442",1.62847211422853,34,13,1,50
"Granulicatella_adiacens",5.8433128443563,18,13,1,50
"Campylobacter_ureolyticus",1.00101378455888,42,13,1,50
"Aggregatibacter_unclassified",1.03730460361603,41,13,1,50
"Fusobacterium_varium",1.28125766940518,38,13,1,50
"Porphyromonas_endodontalis",0.716680473148109,45,13,1,50
"Bilophila_unclassified",7.72632193330939,11,13,1,50
"Streptococcus_dysgalactiae",1.57071000703481,36,13,1,50
"Bifidobacterium_catenulatum",5.66113697794823,19,13,1,50
"Bacteroides_nordii",5.19196701525919,20,13,1,50
"Aeromonas_unclassified",0.763715918700042,44,13,1,50
"Actinomyces_cardiffensis",1.17098997999782,40,13,1,50
"Desulfovibrio_desulfuricans",5.07328982380308,21,13,1,50
"Slackia_unclassified",2.02194025385993,32,13,1,50
"Campylobacter_showae",0.555389897671504,47,13,1,50
"Selenomonas_sputigena",0.334325634046183,50,13,1,50
"Eikenella_corrodens",1.96532584196534,33,13,1,50
"Pseudomonas_unclassified",2.58691282242467,29,13,1,50
"Peptostreptococcus_unclassified",4.95743126287056,22,13,1,50
"Faecalibacterium_prausnitzii",7.53974740057539,13,13,1,50
"Prevotella_stercorea",4.05687329992332,24,13,1,50
"Streptococcus_gallolyticus",1.21050175950636,39,13,1,50
"Candidatus_Zinderia_insecticola",0.964519013884067,43,13,1,50
"Bilophila_wadsworthia",6.65217429565878,16,13,1,50
"Ruminococcus_torques",9.98234123972935,8,13,1,50
"Klebsiella_unclassified",3.36320181585869,26,13,1,50
"Fusobacterium_necrophorum",0.583953684536516,46,13,1,50
"Roseburia_intestinalis",7.31997195839428,15,13,1,50
"Slackia_exigua",0.410339540352679,49,13,1,50
"Prevotella_copri",5.8728130594048,17,13,1,50
"Eubacterium_limosum",3.34672026410713,27,13,1,50
"Filifactor_alocis",0.473462009362478,48,13,1,50
"Clostridium_symbiosum",10.5420053804132,5,12,10,50
"Fusobacterium_nucleatum",11.97031635988,4,12,10,50
"Gemella_morbillorum",12.3403951200383,3,12,10,50
"Parvimonas_micra",6.82098809424871,15,12,10,50
"Parvimonas_unclassified",14.0747857179649,1,12,10,50
"Peptostreptococcus_anaerobius",2.68967162226515,29,12,10,50
"Peptostreptococcus_stomatis",12.3613955950047,2,12,10,50
"Porphyromonas_asaccharolytica",8.66713449428862,9,12,10,50
"Porphyromonas_somerae",3.27024559537976,25,12,10,50
"Prevotella_intermedia",1.64032107981957,36,12,10,50
"Solobacterium_moorei",10.1943514469211,7,12,10,50
"Porphyromonas_uenonis",3.74701251058169,23,12,10,50
"Anaerococcus_vaginalis",1.96832375879264,33,12,10,50
"Clostridium_hathewayi",10.3651576213331,6,12,10,50
"Eubacterium_rectale",8.05680319425587,12,12,10,50
"Bacteroides_fragilis",6.96903600076187,13,12,10,50
"Streptococcus_constellatus",2.86316374340473,28,12,10,50
"Anaerococcus_obesiensis",1.67995426452463,35,12,10,50
"Clostridium_sp_ATCC_BAA_442",1.81333598749946,34,12,10,50
"Granulicatella_adiacens",6.45246333195536,16,12,10,50
"Campylobacter_ureolyticus",0.942035431430964,42,12,10,50
"Aggregatibacter_unclassified",0.886413030384058,43,12,10,50
"Fusobacterium_varium",1.07375426631626,41,12,10,50
"Porphyromonas_endodontalis",0.74398530838517,45,12,10,50
"Bilophila_unclassified",8.46052538582344,10,12,10,50
"Streptococcus_dysgalactiae",1.47629432517944,38,12,10,50
"Bifidobacterium_catenulatum",5.26369854589481,19,12,10,50
"Bacteroides_nordii",4.58526218470606,21,12,10,50
"Aeromonas_unclassified",0.815772123932362,44,12,10,50
"Actinomyces_cardiffensis",1.34232791361033,39,12,10,50
"Desulfovibrio_desulfuricans",5.23800558557352,20,12,10,50
"Slackia_unclassified",2.0671489993042,32,12,10,50
"Campylobacter_showae",0.382114023721371,49,12,10,50
"Selenomonas_sputigena",0.417610711525335,48,12,10,50
"Eikenella_corrodens",2.11205608894709,31,12,10,50
"Pseudomonas_unclassified",2.4705275459765,30,12,10,50
"Peptostreptococcus_unclassified",4.15741548216799,22,12,10,50
"Faecalibacterium_prausnitzii",8.07801936223508,11,12,10,50
"Prevotella_stercorea",3.4146342224249,24,12,10,50
"Streptococcus_gallolyticus",1.60245505727357,37,12,10,50
"Candidatus_Zinderia_insecticola",1.20504292610359,40,12,10,50
"Bilophila_wadsworthia",5.94061281533726,17,12,10,50
"Ruminococcus_torques",9.87180008548357,8,12,10,50
"Klebsiella_unclassified",3.14389404986129,27,12,10,50
"Fusobacterium_necrophorum",0.65827773102446,46,12,10,50
"Roseburia_intestinalis",6.96230359830253,14,12,10,50
"Slackia_exigua",0.435578205990699,47,12,10,50
"Prevotella_copri",5.62326245701315,18,12,10,50
"Eubacterium_limosum",3.18711234073225,26,12,10,50
"Filifactor_alocis",0.340873079643472,50,12,10,50
"Clostridium_symbiosum",20.9561752267385,5,12,9,50
"Fusobacterium_nucleatum",21.0568662974767,4,12,9,50
"Gemella_morbillorum",13.8091852342323,9,12,9,50
"Parvimonas_micra",4.62846362962212,23,12,9,50
"Parvimonas_unclassified",35.9804792288301,1,12,9,50
"Peptostreptococcus_anaerobius",1.04393310000692,34,12,9,50
"Peptostreptococcus_stomatis",25.3315007101238,2,12,9,50
"Porphyromonas_asaccharolytica",20.5358337139213,6,12,9,50
"Porphyromonas_somerae",1.40283025620774,29,12,9,50
"Prevotella_intermedia",0.113424024586027,47,12,9,50
"Solobacterium_moorei",12.2077908382153,12,12,9,50
"Porphyromonas_uenonis",1.15689358527061,32,12,9,50
"Anaerococcus_vaginalis",1.17931423696532,31,12,9,50
"Clostridium_hathewayi",13.037308833945,11,12,9,50
"Eubacterium_rectale",13.1574459002916,10,12,9,50
"Bacteroides_fragilis",11.189859349186,13,12,9,50
"Streptococcus_constellatus",1.83026141607911,28,12,9,50
"Anaerococcus_obesiensis",0.597505479447625,39,12,9,50
"Clostridium_sp_ATCC_BAA_442",0.768669710701222,37,12,9,50
"Granulicatella_adiacens",7.63347463081618,20,12,9,50
"Campylobacter_ureolyticus",0.411519257929943,43,12,9,50
"Aggregatibacter_unclassified",0.363722448646754,44,12,9,50
"Fusobacterium_varium",0.574407349919784,40,12,9,50
"Porphyromonas_endodontalis",0.471990022861156,42,12,9,50
"Bilophila_unclassified",14.0409799293028,8,12,9,50
"Streptococcus_dysgalactiae",1.31532818733599,30,12,9,50
"Bifidobacterium_catenulatum",7.89894044217605,18,12,9,50
"Bacteroides_nordii",6.05323261991287,21,12,9,50
"Aeromonas_unclassified",0.687940935009564,38,12,9,50
"Actinomyces_cardiffensis",1.13237353616459,33,12,9,50
"Desulfovibrio_desulfuricans",8.15702503811693,17,12,9,50
"Slackia_unclassified",1.03853739884947,35,12,9,50
"Campylobacter_showae",0.121690181923709,46,12,9,50
"Selenomonas_sputigena",0.100409884718962,49,12,9,50
"Eikenella_corrodens",0.50396892925473,41,12,9,50
"Pseudomonas_unclassified",2.95079259533804,26,12,9,50
"Peptostreptococcus_unclassified",2.99773891484175,25,12,9,50
"Faecalibacterium_prausnitzii",15.4110760183909,7,12,9,50
"Prevotella_stercorea",5.76814666699539,22,12,9,50
"Streptococcus_gallolyticus",3.04165197590744,24,12,9,50
"Candidatus_Zinderia_insecticola",0.789611337276518,36,12,9,50
"Bilophila_wadsworthia",10.5459651111599,15,12,9,50
"Ruminococcus_torques",22.7705353953266,3,12,9,50
"Klebsiella_unclassified",7.70285810108696,19,12,9,50
"Fusobacterium_necrophorum",0.325915392710983,45,12,9,50
"Roseburia_intestinalis",10.9470662948528,14,12,9,50
"Slackia_exigua",0.100996906328115,48,12,9,50
"Prevotella_copri",9.34461059234838,16,12,9,50
"Eubacterium_limosum",2.59546688594328,27,12,9,50
"Filifactor_alocis",0.0331832164033341,50,12,9,50
"Clostridium_symbiosum",10.4636817540184,4,12,8,50
"Fusobacterium_nucleatum",9.66674287089971,8,12,8,50
"Gemella_morbillorum",10.071320540104,7,12,8,50
"Parvimonas_micra",7.74348809318294,12,12,8,50
"Parvimonas_unclassified",13.9503236147724,1,12,8,50
"Peptostreptococcus_anaerobius",3.02779626854731,28,12,8,50
"Peptostreptococcus_stomatis",12.9099703192483,2,12,8,50
"Porphyromonas_asaccharolytica",10.986777164822,3,12,8,50
"Porphyromonas_somerae",3.30935228844475,26,12,8,50
"Prevotella_intermedia",2.17310466045374,33,12,8,50
"Solobacterium_moorei",10.4088694975721,5,12,8,50
"Porphyromonas_uenonis",3.91366391017787,23,12,8,50
"Anaerococcus_vaginalis",2.25693904713252,31,12,8,50
"Clostridium_hathewayi",10.3484271037037,6,12,8,50
"Eubacterium_rectale",6.63326634079123,15,12,8,50
"Bacteroides_fragilis",7.32688583559912,13,12,8,50
"Streptococcus_constellatus",2.95233057894739,30,12,8,50
"Anaerococcus_obesiensis",1.52507389812767,36,12,8,50
"Clostridium_sp_ATCC_BAA_442",1.29289906496021,38,12,8,50
"Granulicatella_adiacens",5.48867237803842,18,12,8,50
"Campylobacter_ureolyticus",0.91411411468984,43,12,8,50
"Aggregatibacter_unclassified",0.927804342501879,42,12,8,50
"Fusobacterium_varium",1.17405655636129,41,12,8,50
"Porphyromonas_endodontalis",0.663245885171534,45,12,8,50
"Bilophila_unclassified",7.07822525201642,14,12,8,50
"Streptococcus_dysgalactiae",1.24445425859581,40,12,8,50
"Bifidobacterium_catenulatum",5.75159421533722,16,12,8,50
"Bacteroides_nordii",4.51419728198962,22,12,8,50
"Aeromonas_unclassified",0.583583813443368,46,12,8,50
"Actinomyces_cardiffensis",1.73564599098679,34,12,8,50
"Desulfovibrio_desulfuricans",5.27532559581463,20,12,8,50
"Slackia_unclassified",1.71649443810003,35,12,8,50
"Campylobacter_showae",0.441440818377315,47,12,8,50
"Selenomonas_sputigena",0.43529871612442,48,12,8,50
"Eikenella_corrodens",2.23352832607729,32,12,8,50
"Pseudomonas_unclassified",2.99348881881027,29,12,8,50
"Peptostreptococcus_unclassified",4.95323607908057,21,12,8,50
"Faecalibacterium_prausnitzii",8.53771368213459,9,12,8,50
"Prevotella_stercorea",3.17883465192845,27,12,8,50
"Streptococcus_gallolyticus",1.30274590754741,37,12,8,50
"Candidatus_Zinderia_insecticola",1.2532417893812,39,12,8,50
"Bilophila_wadsworthia",5.67560895035225,17,12,8,50
"Ruminococcus_torques",8.4733539565188,10,12,8,50
"Klebsiella_unclassified",3.66544441836305,24,12,8,50
"Fusobacterium_necrophorum",0.769184112157356,44,12,8,50
"Roseburia_intestinalis",7.95709497823299,11,12,8,50
"Slackia_exigua",0.325849278340246,50,12,8,50
"Prevotella_copri",5.28226443250433,19,12,8,50
"Eubacterium_limosum",3.32065354250683,25,12,8,50
"Filifactor_alocis",0.412609458844473,49,12,8,50
"Clostridium_symbiosum",10.1952158905734,7,12,7,50
"Fusobacterium_nucleatum",13.2195417145115,1,12,7,50
"Gemella_morbillorum",10.2237923829184,6,12,7,50
"Parvimonas_micra",7.42409694126512,14,12,7,50
"Parvimonas_unclassified",11.8722566763098,2,12,7,50
"Peptostreptococcus_anaerobius",2.46173336656915,31,12,7,50
"Peptostreptococcus_stomatis",11.8053651648806,3,12,7,50
"Porphyromonas_asaccharolytica",8.70994167201957,9,12,7,50
"Porphyromonas_somerae",3.55776838417139,24,12,7,50
"Prevotella_intermedia",2.02925830429266,32,12,7,50
"Solobacterium_moorei",11.2754469806613,4,12,7,50
"Porphyromonas_uenonis",4.12309136745796,23,12,7,50
"Anaerococcus_vaginalis",2.50519137399861,30,12,7,50
"Clostridium_hathewayi",10.3276421177848,5,12,7,50
"Eubacterium_rectale",7.19622794548554,15,12,7,50
"Bacteroides_fragilis",7.7000947571977,12,12,7,50
"Streptococcus_constellatus",2.73493468915262,29,12,7,50
"Anaerococcus_obesiensis",1.25523083203139,39,12,7,50
"Clostridium_sp_ATCC_BAA_442",1.43976704602706,36,12,7,50
"Granulicatella_adiacens",5.80317442374789,17,12,7,50
"Campylobacter_ureolyticus",1.16958273175098,40,12,7,50
"Aggregatibacter_unclassified",0.908153466291452,43,12,7,50
"Fusobacterium_varium",1.08639642248915,41,12,7,50
"Porphyromonas_endodontalis",0.697700609624942,46,12,7,50
"Bilophila_unclassified",7.67793086348341,13,12,7,50
"Streptococcus_dysgalactiae",0.744104470546632,45,12,7,50
"Bifidobacterium_catenulatum",5.4283244669164,19,12,7,50
"Bacteroides_nordii",4.75524241998337,21,12,7,50
"Aeromonas_unclassified",0.913898929714583,42,12,7,50
"Actinomyces_cardiffensis",1.36969872478569,38,12,7,50
"Desulfovibrio_desulfuricans",5.58019475459706,18,12,7,50
"Slackia_unclassified",1.98039727137615,33,12,7,50
"Campylobacter_showae",0.411866993225198,49,12,7,50
"Selenomonas_sputigena",0.624506901425731,47,12,7,50
"Eikenella_corrodens",1.78597357197063,35,12,7,50
"Pseudomonas_unclassified",3.1096497510188,27,12,7,50
"Peptostreptococcus_unclassified",4.30618665156242,22,12,7,50
"Faecalibacterium_prausnitzii",7.70176516099853,11,12,7,50
"Prevotella_stercorea",3.50079131083784,25,12,7,50
"Streptococcus_gallolyticus",1.90545540828297,34,12,7,50
"Candidatus_Zinderia_insecticola",1.39156553143194,37,12,7,50
"Bilophila_wadsworthia",6.25577135594611,16,12,7,50
"Ruminococcus_torques",10.006681738034,8,12,7,50
"Klebsiella_unclassified",3.25885988550175,26,12,7,50
"Fusobacterium_necrophorum",0.756364487540202,44,12,7,50
"Roseburia_intestinalis",7.7146595445079,10,12,7,50
"Slackia_exigua",0.507892162849224,48,12,7,50
"Prevotella_copri",4.97807115176352,20,12,7,50
"Eubacterium_limosum",2.9306797449918,28,12,7,50
"Filifactor_alocis",0.339507601940937,50,12,7,50
"Clostridium_symbiosum",9.2202984401823,9,12,6,50
"Fusobacterium_nucleatum",10.3683853063661,6,12,6,50
"Gemella_morbillorum",11.6713627984603,2,12,6,50
"Parvimonas_micra",9.36797887084609,8,12,6,50
"Parvimonas_unclassified",14.1854018438806,1,12,6,50
"Peptostreptococcus_anaerobius",2.71929427777733,30,12,6,50
"Peptostreptococcus_stomatis",10.3325123246613,7,12,6,50
"Porphyromonas_asaccharolytica",10.8125676162925,4,12,6,50
"Porphyromonas_somerae",3.63077103657803,24,12,6,50
"Prevotella_intermedia",1.57789908123333,35,12,6,50
"Solobacterium_moorei",10.7619196960146,5,12,6,50
"Porphyromonas_uenonis",3.98971514422615,22,12,6,50
"Anaerococcus_vaginalis",2.32254018338931,31,12,6,50
"Clostridium_hathewayi",11.2733845317094,3,12,6,50
"Eubacterium_rectale",6.97173530752387,14,12,6,50
"Bacteroides_fragilis",7.57594529677187,11,12,6,50
"Streptococcus_constellatus",2.93263777344526,29,12,6,50
"Anaerococcus_obesiensis",1.3882878438598,38,12,6,50
"Clostridium_sp_ATCC_BAA_442",1.94324899889623,33,12,6,50
"Granulicatella_adiacens",5.49087404315573,17,12,6,50
"Campylobacter_ureolyticus",1.01612798364481,41,12,6,50
"Aggregatibacter_unclassified",0.856117962315224,44,12,6,50
"Fusobacterium_varium",0.881686219401574,43,12,6,50
"Porphyromonas_endodontalis",0.527163191929563,46,12,6,50
"Bilophila_unclassified",6.35635535538403,15,12,6,50
"Streptococcus_dysgalactiae",1.5164573197065,36,12,6,50
"Bifidobacterium_catenulatum",5.11210729028581,18,12,6,50
"Bacteroides_nordii",4.52395159246775,21,12,6,50
"Aeromonas_unclassified",0.962057709454454,42,12,6,50
"Actinomyces_cardiffensis",1.18677657541637,40,12,6,50
"Desulfovibrio_desulfuricans",4.90232625214075,20,12,6,50
"Slackia_unclassified",1.94068300123559,34,12,6,50
"Campylobacter_showae",0.388891800328265,49,12,6,50
"Selenomonas_sputigena",0.47588395958152,48,12,6,50
"Eikenella_corrodens",2.27738605329785,32,12,6,50
"Pseudomonas_unclassified",2.97169577088889,28,12,6,50
"Peptostreptococcus_unclassified",3.86069603383711,23,12,6,50
"Faecalibacterium_prausnitzii",7.32556284109615,12,12,6,50
"Prevotella_stercorea",3.20492553788866,25,12,6,50
"Streptococcus_gallolyticus",1.37630812761565,39,12,6,50
"Candidatus_Zinderia_insecticola",1.41169312927383,37,12,6,50
"Bilophila_wadsworthia",4.91972619551329,19,12,6,50
"Ruminococcus_torques",8.7928003268916,10,12,6,50
"Klebsiella_unclassified",3.06911175743274,27,12,6,50
"Fusobacterium_necrophorum",0.780287438823671,45,12,6,50
"Roseburia_intestinalis",7.27628400662592,13,12,6,50
"Slackia_exigua",0.476343789142907,47,12,6,50
"Prevotella_copri",5.49420783845319,16,12,6,50
"Eubacterium_limosum",3.07815983098065,26,12,6,50
"Filifactor_alocis",0.26665689384892,50,12,6,50
"Clostridium_symbiosum",15.1313132937702,8,12,5,50
"Fusobacterium_nucleatum",19.970059357548,5,12,5,50
"Gemella_morbillorum",10.4629083982331,13,12,5,50
"Parvimonas_micra",4.90168242109416,22,12,5,50
"Parvimonas_unclassified",43.3352235589566,1,12,5,50
