"rowname","MeanDecreaseGini","Rank","FeatureCount","Sampling","RepeatTimes"
"Clostridium_citroniae",1.41758546636391,15,50,120,7
"Clostridiales_bacterium_1_7_47FAA",1.22106326905374,23,50,120,7
"Prevotella_stercorea",0.60362983633979,38,50,120,7
"Ruminococcus_torques",1.81017567798115,8,50,120,7
"Anaerotruncus_unclassified",1.60298831962867,11,50,120,7
"Roseburia_hominis",1.682789076874,10,50,120,7
"Clostridium_leptum",1.84262129978713,7,50,120,7
"Dorea_formicigenerans",1.23834370311928,22,50,120,7
"Pseudoflavonifractor_capillosus",1.25213247059528,21,50,120,7
"Fusobacterium_nucleatum",1.79734570877223,11,50,120,6
"Peptostreptococcus_stomatis",1.96991888918208,6,50,120,6
"Gemella_morbillorum",1.99090470414794,4,50,120,6
"Porphyromonas_asaccharolytica",1.28533764783409,20,50,120,6
"Parvimonas_unclassified",2.29708923506659,1,50,120,6
"Parvimonas_micra",1.16700073476925,24,50,120,6
"Roseburia_intestinalis",1.8687997808789,8,50,120,6
"Pseudoflavonifractor_capillosus",2.08889298110817,3,50,120,6
"Porphyromonas_uenonis",0.494142904049466,36,50,120,6
"Faecalibacterium_prausnitzii",1.4585116515607,15,50,120,6
"Odoribacter_unclassified",0.497501709865006,35,50,120,6
"Solobacterium_moorei",1.35703474816298,17,50,120,6
"Alistipes_indistinctus",1.85254755616487,9,50,120,6
"Turicibacter_unclassified",0.979574791028723,29,50,120,6
"Eubacterium_rectale",1.35608049297822,18,50,120,6
"Lachnospiraceae_bacterium_7_1_58FAA",2.1813188059573,2,50,120,6
"Clostridium_hathewayi",1.75791580821145,12,50,120,6
"Bilophila_wadsworthia",1.96115859734695,7,50,120,6
"Clostridium_scindens",0.833888074413616,31,50,120,6
"Streptococcus_dysgalactiae",0.213403799103161,40,50,120,6
"Granulicatella_adiacens",1.17053769437379,23,50,120,6
"Erysipelotrichaceae_bacterium_6_1_45",1.01041052244258,28,50,120,6
"Alistipes_sp_AP11",1.41067249947507,16,50,120,6
"Lachnospiraceae_bacterium_5_1_57FAA",0.530331436523021,34,50,120,6
"Peptostreptococcus_unclassified",1.31942414015069,19,50,120,6
"Ruminococcaceae_bacterium_D16",1.65778252967288,13,50,120,6
"Veillonella_unclassified",1.21783389115908,21,50,120,6
"Bacteroidales_bacterium_ph8",1.84741794207084,10,50,120,6
"Anaerofustis_stercorihominis",0.164813028497318,45,50,120,6
"Bifidobacterium_catenulatum",0.920296569423288,30,50,120,6
"Fusobacterium_periodonticum",0.196436806273725,42,50,120,6
"Porphyromonas_somerae",0.36550708500814,39,50,120,6
"Veillonella_parvula",1.18418058352994,22,50,120,6
"Morganella_morganii",0.146725992812202,47,50,120,6
"Parabacteroides_goldsteinii",1.02649674781817,27,50,120,6
"Leptotrichia_unclassified",0.212329434672695,41,50,120,6
"Ruminococcus_torques",1.12999363224698,25,50,120,6
"Olsenella_uli",0.113920118714154,49,50,120,6
"Butyricimonas_synergistica",0.652156447038979,32,50,120,6
"Streptococcus_constellatus",0.584795231912124,33,50,120,6
"Actinomyces_odontolyticus",1.0800632108186,26,50,120,6
"Alistipes_shahii",1.97939140742486,5,50,120,6
"Eubacterium_sp_3_1_31",0.378922702282953,38,50,120,6
"Streptococcus_tigurinus",0.486004248598865,37,50,120,6
"Akkermansia_muciniphila",1.51912768888998,14,50,120,6
"Weissella_unclassified",0.133218884685801,48,50,120,6
"Leuconostoc_mesenteroides",0.165477743684209,44,50,120,6
"Streptococcus_gallolyticus",0.191964857272483,43,50,120,6
"Streptococcus_pasteurianus",0.157724380589863,46,50,120,6
"Campylobacter_ureolyticus",0.0881337791578275,50,50,120,6
"Peptostreptococcus_stomatis",2.37503452180906,2,50,120,5
"Parvimonas_unclassified",2.77983478383551,1,50,120,5
"Porphyromonas_asaccharolytica",1.03132534241274,26,50,120,5
"Enterococcus_faecium",0.660068560917351,34,50,120,5
"Clostridium_symbiosum",1.56461939827708,11,50,120,5
"Gemella_morbillorum",2.31762794124885,3,50,120,5
"Fusobacterium_nucleatum",0.788564424515302,31,50,120,5
"Peptostreptococcus_unclassified",1.19254816828426,20,50,120,5
"Parasutterella_excrementihominis",1.27315271556145,18,50,120,5
"Faecalibacterium_prausnitzii",2.06668428409127,5,50,120,5
"Parvimonas_micra",1.44853300904279,14,50,120,5
"Rothia_mucilaginosa",1.67581368999357,10,50,120,5
"Coprococcus_eutactus",0.426434770063282,40,50,120,5
"Atopobium_parvulum",1.16441947808426,23,50,120,5
"Collinsella_aerofaciens",1.70531117310897,9,50,120,5
"Eubacterium_rectale",1.56245577707487,12,50,120,5
"Turicibacter_unclassified",0.633293769996332,36,50,120,5
"Burkholderiales_bacterium_1_1_47",1.18648474741036,21,50,120,5
"Ruminococcus_gnavus",1.15217975405214,24,50,120,5
"Ruminococcus_torques",1.82690952454603,8,50,120,5
"Lachnospiraceae_bacterium_3_1_46FAA",2.03585391801422,6,50,120,5
"Anaerococcus_vaginalis",0.135719760360753,49,50,120,5
"Collinsella_intestinalis",0.354855092822759,41,50,120,5
"Peptostreptococcus_anaerobius",0.240491405302454,44,50,120,5
"Acidaminococcus_unclassified",0.999004203357035,27,50,120,5
"Butyricicoccus_pullicaecorum",0.291728332721595,42,50,120,5
"Granulicatella_adiacens",1.16909105625347,22,50,120,5
"Megamonas_hypermegale",0.534899621516484,37,50,120,5
"Bacteroides_fragilis",1.51598474301795,13,50,120,5
"Subdoligranulum_sp_4_3_54A2FAA",1.08415775780919,25,50,120,5
"Streptococcus_salivarius",2.16121492365621,4,50,120,5
"Scardovia_wiggsiae",0.654951097228499,35,50,120,5
"Klebsiella_oxytoca",0.246736081326064,43,50,120,5
"Solobacterium_moorei",1.89954094021433,7,50,120,5
"Prevotella_stercorea",0.801751909284596,30,50,120,5
"Phascolarctobacterium_succinatutens",0.695180085972207,33,50,120,5
"Eubacterium_limosum",0.981324044436365,28,50,120,5
"Clostridium_hathewayi",1.37751246713651,15,50,120,5
"Clostridiaceae_bacterium_JC118",0.905608556439512,29,50,120,5
"Campylobacter_ureolyticus",0.226152860044997,45,50,120,5
"Lactobacillus_crispatus",0.152615263836199,48,50,120,5
"Enterobacter_aerogenes",0.2136171599434,46,50,120,5
"Anaerococcus_obesiensis",0.0707936532959056,50,50,120,5
"Lactobacillus_curvatus",0.17422430339323,47,50,120,5
"Lachnospiraceae_bacterium_8_1_57FAA",0.739288383584255,32,50,120,5
"Clostridium_bolteae",1.19414256484806,19,50,120,5
"Alistipes_indistinctus",1.33513955624011,16,50,120,5
"Deinococcus_unclassified",0.464433765526391,39,50,120,5
"Porphyromonas_uenonis",0.503056510723902,38,50,120,5
"Streptococcus_anginosus",1.31746145309944,17,50,120,5
"Peptostreptococcus_stomatis",2.21501197116298,2,50,120,4
"Porphyromonas_asaccharolytica",1.85671891076251,5,50,120,4
"Parvimonas_micra",1.06547732612476,25,50,120,4
"Fusobacterium_nucleatum",1.6960120303344,9,50,120,4
"Parvimonas_unclassified",1.78344484719248,7,50,120,4
"Megamonas_rupellensis",0.660836047666626,36,50,120,4
"Clostridiaceae_bacterium_JC118",2.0906834220922,3,50,120,4
"Prevotella_stercorea",1.59085304959792,12,50,120,4
"Gemella_morbillorum",1.30063566877303,20,50,120,4
"Megamonas_unclassified",0.822460852906916,31,50,120,4
"Clostridium_nexile",1.16991115975436,23,50,120,4
"Streptococcus_tigurinus",0.849282060641224,29,50,120,4
"Porphyromonas_uenonis",0.716776734375884,35,50,120,4
"Ruminococcaceae_bacterium_D16",1.67670762367184,10,50,120,4
"Eubacterium_ventriosum",1.40304104606588,14,50,120,4
"Oribacterium_sinus",0.562003158408907,37,50,120,4
"Clostridium_symbiosum",1.28031316796763,21,50,120,4
"Ruminococcus_torques",2.767992473287,1,50,120,4
"Megamonas_hypermegale",0.432878513175434,40,50,120,4
"Bacteroides_ovatus",1.87238907616595,4,50,120,4
"Fusobacterium_mortiferum",0.252565920291907,47,50,120,4
"Gemella_unclassified",0.957040883802389,27,50,120,4
"Streptococcus_vestibularis",1.18806367951512,22,50,120,4
"Bifidobacterium_catenulatum",1.34637671529154,16,50,120,4
"Solobacterium_moorei",1.30652681265646,19,50,120,4
"Clostridium_bolteae",1.61584880322764,11,50,120,4
"Lactobacillus_salivarius",0.45685955489438,39,50,120,4
"Eggerthella_sp_1_3_56FAA",0.351060374363334,43,50,120,4
"Prevotella_intermedia",0.186196928491063,50,50,120,4
"Anaerostipes_hadrus",1.48790960517358,13,50,120,4
"Coprococcus_comes",1.38829160294419,15,50,120,4
"Oscillibacter_sp_KLE_1745",0.386546913831984,41,50,120,4
"Parasutterella_excrementihominis",1.30653750764533,18,50,120,4
"Eikenella_corrodens",0.243634348943903,48,50,120,4
"Actinomyces_naeslundii",0.255725210853912,46,50,120,4
"Lachnospiraceae_bacterium_2_1_58FAA",1.7074835921185,8,50,120,4
"Clostridium_bartlettii",0.876178991983554,28,50,120,4
"Coprobacillus_unclassified",0.833536525623952,30,50,120,4
"Clostridium_hathewayi",1.7946538425458,6,50,120,4
"Streptococcus_constellatus",0.504996797057242,38,50,120,4
"Lactobacillus_gasseri",0.741112798815956,33,50,120,4
"Erysipelotrichaceae_bacterium_2_2_44A",1.31306872747729,17,50,120,4
"Streptococcus_gordonii",0.986850434995836,26,50,120,4
"Subdoligranulum_sp_4_3_54A2FAA",1.12675107250659,24,50,120,4
"Bifidobacterium_dentium",0.736823046415359,34,50,120,4
"Porphyromonas_somerae",0.229107328965074,49,50,120,4
"Pantoea_unclassified",0.270002632964969,45,50,120,4
"Peptostreptococcus_anaerobius",0.372201338525681,42,50,120,4
"Eubacterium_infirmum",0.332164886288168,44,50,120,4
"Lachnospiraceae_bacterium_1_4_56FAA",0.797868960840852,32,50,120,4
"Fusobacterium_nucleatum",1.8202169889655,7,50,120,3
"Peptostreptococcus_stomatis",1.48973183421485,12,50,120,3
"Streptococcus_anginosus",1.20225734490811,20,50,120,3
"Lactobacillus_gasseri",1.44771165510024,14,50,120,3
"Solobacterium_moorei",2.03685392287084,3,50,120,3
"Lachnospiraceae_bacterium_3_1_46FAA",2.17787016159084,2,50,120,3
"Parvimonas_unclassified",1.88994508536565,5,50,120,3
"Coprobacter_fastidiosus",1.12409142057234,25,50,120,3
"Parvimonas_micra",1.07549300762432,26,50,120,3
"Parabacteroides_distasonis",1.34562455692692,17,50,120,3
"Peptostreptococcus_anaerobius",0.650892873529549,36,50,120,3
"Gemella_morbillorum",0.831879542500166,28,50,120,3
"Bifidobacterium_animalis",0.464013706038757,40,50,120,3
"Streptococcus_constellatus",0.448313951629297,41,50,120,3
"Lactobacillus_salivarius",0.727939092873118,31,50,120,3
"Streptococcus_mutans",0.391952297249503,43,50,120,3
"Streptococcus_gordonii",1.64402089356862,10,50,120,3
"Clostridium_hathewayi",2.23828517163113,1,50,120,3
"Bacteroides_ovatus",1.92997309001758,4,50,120,3
"Lachnospiraceae_bacterium_7_1_58FAA",1.41221396255242,15,50,120,3
"Collinsella_tanakaei",0.784134115794339,30,50,120,3
"Clostridium_citroniae",1.7551320822546,9,50,120,3
"Prevotella_copri",1.32365519586785,19,50,120,3
"Morganella_morganii",0.66178366819328,34,50,120,3
"Eubacterium_rectale",1.38547561890192,16,50,120,3
"Streptococcus_vestibularis",1.12741490593358,24,50,120,3
"Bacteroidales_bacterium_ph8",1.8368625023238,6,50,120,3
"Clostridium_symbiosum",1.76615952592826,8,50,120,3
"Anaerotruncus_unclassified",1.17546242874611,22,50,120,3
"Bilophila_wadsworthia",1.17725223605367,21,50,120,3
"Granulicatella_adiacens",1.33359791001283,18,50,120,3
"Streptococcus_cristatus",0.708521528320917,32,50,120,3
"Bacteroides_thetaiotaomicron",1.52487745215298,11,50,120,3
"Actinomyces_graevenitzii",0.65580150054379,35,50,120,3
"Corynebacterium_durum",0.228671388897547,46,50,120,3
"Bacteroides_intestinalis",0.787665207061504,29,50,120,3
"Eubacterium_limosum",0.545616428508971,39,50,120,3
"Parabacteroides_johnsonii",0.626230107290709,37,50,120,3
"Bifidobacterium_catenulatum",0.939600878993285,27,50,120,3
"Lactobacillus_fermentum",0.249568227861954,44,50,120,3
"Streptococcus_parasanguinis",1.477165854661,13,50,120,3
"Lactobacillus_oris",0.156210453023742,49,50,120,3
"Streptococcus_dysgalactiae",0.20084549196575,47,50,120,3
"Bulleidia_extructa",0.0939405951969727,50,50,120,3
"Bifidobacterium_dentium",0.597763620739947,38,50,120,3
"Atopobium_minutum",0.174081809743996,48,50,120,3
"Streptococcus_gallolyticus",0.229280558832884,45,50,120,3
"Eubacterium_ventriosum",1.14827510875295,23,50,120,3
"Bifidobacterium_breve",0.444094493520535,42,50,120,3
"Streptococcus_tigurinus",0.679025075315945,33,50,120,3
"Parvimonas_unclassified",0.810970699281665,1,50,120,2
"Fusobacterium_nucleatum",0.29578692674315,18,50,120,2
"Gemella_morbillorum",0.219008159947021,31,50,120,2
"Peptostreptococcus_stomatis",0.619745104212228,5,50,120,2
"Odoribacter_splanchnicus",0.278312348775755,20,50,120,2
"Adlercreutzia_equolifaciens",0.31972648269799,15,50,120,2
"Clostridium_symbiosum",0.242986849921141,27,50,120,2
"Eubacterium_infirmum",0.0660601612781346,45,50,120,2
"Parvimonas_micra",0.288790072162374,19,50,120,2
"Solobacterium_moorei",0.62188342049021,4,50,120,2
"Ruminococcus_torques",0.441103018142957,7,50,120,2
"Granulicatella_adiacens",0.378156689882708,9,50,120,2
"Bacteroides_thetaiotaomicron",0.328813332703949,11,50,120,2
"Atopobium_rimae",0.0806019036965786,43,50,120,2
"Prevotella_intermedia",0,49,50,120,2
"Scardovia_unclassified",0.137891675003547,35,50,120,2
"Odoribacter_unclassified",0.127032852916217,36,50,120,2
"Ruminococcus_callidus",0.267244192175114,21,50,120,2
"Eikenella_corrodens",0.11743600057978,37,50,120,2
"Bifidobacterium_catenulatum",0.260458931686013,23,50,120,2
"Streptococcus_sobrinus",0.0681859575706446,44,50,120,2
"Eubacterium_ventriosum",0.321316819868087,14,50,120,2
"Porphyromonas_somerae",0.266608528231464,22,50,120,2
"Bifidobacterium_longum",0.748978493654126,3,50,120,2
"Lachnospiraceae_bacterium_3_1_46FAA",0.405699729355463,8,50,120,2
"Butyricimonas_synergistica",0.110834380679072,38,50,120,2
"Bifidobacterium_bifidum",0.245491687765985,25,50,120,2
"Bacteroides_cellulosilyticus",0.314130480480817,16,50,120,2
"Porphyromonas_asaccharolytica",0.803861297168056,2,50,120,2
"Prevotella_copri",0.301102600248796,17,50,120,2
"Bifidobacterium_adolescentis",0.24440836781038,26,50,120,2
"Enterococcus_faecium",0.230562870627027,30,50,120,2
"Actinomyces_massiliensis",0.0645505533896165,46,50,120,2
"Aggregatibacter_unclassified",0.156470302975418,34,50,120,2
"Clostridium_perfringens",0.0514651913720954,47,50,120,2
"Gemella_sanguinis",0.194811820548745,32,50,120,2
"Atopobium_parvulum",0.233783938867104,29,50,120,2
"Bacteroidales_bacterium_ph8",0.373802354529811,10,50,120,2
"Erysipelotrichaceae_bacterium_5_2_54FAA",0.105802604580217,40,50,120,2
"Bifidobacterium_pseudocatenulatum",0.254973569421908,24,50,120,2
"Bacteroides_intestinalis",0.239036208724722,28,50,120,2
"Bacteroides_ovatus",0.458052939523049,6,50,120,2
"Streptococcus_constellatus",0.109658697922852,39,50,120,2
"Clostridium_citroniae",0.323974767222727,13,50,120,2
"Gordonibacter_pamelaeae",0.32429679130097,12,50,120,2
"Alistipes_unclassified",0.0935926154529277,42,50,120,2
"Erysipelotrichaceae_bacterium_3_1_53",0.168649598355957,33,50,120,2
"Actinomyces_cardiffensis",0,49,50,120,2
"Shigella_flexneri",0.0443334196538095,48,50,120,2
"Pseudomonas_unclassified",0.0975818484167826,41,50,120,2
"Gemella_morbillorum",0.210160875115721,28,50,120,1
"Peptostreptococcus_stomatis",0.56601343500818,5,50,120,1
"Fusobacterium_nucleatum",0.426338913027037,11,50,120,1
"Parvimonas_unclassified",0.629168792254647,2,50,120,1
"Parvimonas_micra",0.295828828672171,19,50,120,1
"Solobacterium_moorei",0.580276581162963,4,50,120,1
"Streptococcus_constellatus",0.146035320428422,31,50,120,1
"Atopobium_rimae",0.058508868511165,43,50,120,1
"Porphyromonas_asaccharolytica",0.621897594814055,3,50,120,1
"Clostridium_citroniae",0.36678420552313,16,50,120,1
"Bacteroides_salyersiae",0.28643091904491,20,50,120,1
"Eubacterium_rectale",0.48990866157892,7,50,120,1
"Clostridium_symbiosum",0.206314814033426,29,50,120,1
"Pseudomonas_unclassified",0.0699906281102176,41,50,120,1
"Atopobium_parvulum",0.249770017081729,25,50,120,1
"Prevotella_intermedia",0,48,50,120,1
"Porphyromonas_uenonis",0.247660643761597,27,50,120,1
"Eubacterium_eligens",0.505759369574205,6,50,120,1
"Bilophila_unclassified",0.432899853970033,10,50,120,1
"Granulicatella_adiacens",0.383790501005702,14,50,120,1
"Megasphaera_micronuciformis",0.0628094126689631,42,50,120,1
"Anaerococcus_vaginalis",0.115274059081337,35,50,120,1
"Escherichia_coli",0.479120421080144,8,50,120,1
"Pyramidobacter_piscolens",0.108813095482274,36,50,120,1
"Bacteroides_nordii",0.248512015269792,26,50,120,1
"Bacteroides_fragilis",0.411572378909933,12,50,120,1
"Clostridium_sp_L2_50",0.090967662703328,38,50,120,1
"Anaerotruncus_colihominis",0.330910975284427,18,50,120,1
"Odoribacter_laneus",0,48,50,120,1
"Clostridium_hathewayi",0.270505977745999,22,50,120,1
"Alistipes_indistinctus",0.266437824944591,23,50,120,1
"Actinomyces_graevenitzii",0.156830880943748,30,50,120,1
"Oscillibacter_unclassified",0.630239112738443,1,50,120,1
"Lactobacillus_casei_paracasei",0.115832495387596,33,50,120,1
"Roseburia_intestinalis",0.367042352861688,15,50,120,1
"Actinomyces_cardiffensis",0,48,50,120,1
"Aggregatibacter_unclassified",0.115684115245368,34,50,120,1
"Fusobacterium_periodonticum",0.0290250318834497,46,50,120,1
"Fusobacterium_ulcerans",0.0498997025980095,45,50,120,1
"Eubacterium_infirmum",0.0526648195648339,44,50,120,1
"Bifidobacterium_catenulatum",0.337150347650674,17,50,120,1
"Bulleidia_extructa",0.094331891237415,37,50,120,1
"Prevotella_stercorea",0.0858537878780176,39,50,120,1
"Alistipes_sp_AP11",0.386425379492663,13,50,120,1
"Enterobacter_cloacae",0.138528429437937,32,50,120,1
"Streptococcus_anginosus",0.255117976316286,24,50,120,1
"Peptostreptococcus_unclassified",0.0844580245428731,40,50,120,1
"Prevotella_copri",0.286075082507655,21,50,120,1
"Streptococcus_thermophilus",0.437795620424803,9,50,120,1
"Leuconostoc_pseudomesenteroides",0,48,50,120,1
"Fusobacterium_nucleatum",2.20854222723141,1,50,100,10
"Gemella_morbillorum",1.37596856183211,11,50,100,10
"Peptostreptococcus_stomatis",1.8410515223958,2,50,100,10
"Solobacterium_moorei",1.43828183751209,7,50,100,10
"Parvimonas_unclassified",1.66872194054063,3,50,100,10
"Alistipes_putredinis",1.21461920581544,18,50,100,10
"Porphyromonas_asaccharolytica",1.207489487682,20,50,100,10
"Parvimonas_micra",1.33700186655455,13,50,100,10
"Eubacterium_rectale",1.52141000306621,6,50,100,10
"Ruminococcus_gnavus",1.41160583603741,8,50,100,10
"Lactobacillus_casei_paracasei",0.333053000378352,41,50,100,10
"Streptococcus_salivarius",1.59709965725093,4,50,100,10
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",1.21351713497637,19,50,100,10
"Streptococcus_thermophilus",1.40971997616123,9,50,100,10
"Porphyromonas_somerae",0.370004815322665,39,50,100,10
"Porphyromonas_uenonis",0.37392012258973,38,50,100,10
"Bacteroides_caccae",1.56959711766299,5,50,100,10
"Lachnospiraceae_bacterium_9_1_43BFAA",0.435926403062084,35,50,100,10
"Blautia_hydrogenotrophica",0.769912128697318,27,50,100,10
"Ruminococcaceae_bacterium_D16",1.3417223127178,12,50,100,10
"Lactobacillus_reuteri",0.397070147595959,37,50,100,10
"Bifidobacterium_breve",0.21714214567061,47,50,100,10
"Eikenella_corrodens",0.447149450766565,33,50,100,10
"Alistipes_sp_AP11",0.577707347252882,32,50,100,10
"Slackia_unclassified",0.205745536632577,48,50,100,10
"Fusobacterium_varium",0.27449293924284,44,50,100,10
"Bacteroides_massiliensis",1.09075401872384,23,50,100,10
"Lachnospiraceae_bacterium_5_1_63FAA",1.39615079671046,10,50,100,10
"Olsenella_uli",0.447071466709967,34,50,100,10
