"rowname","MeanDecreaseGini","Rank","Study","RepeatTimes","Fold","FeatureCount"
"Olsenella_uli",0.140200176733049,35,"ThomasAM_2018b",6,4,50
"Streptococcus_constellatus",0.211225501270673,31,"ThomasAM_2018b",6,4,50
"Alistipes_senegalensis",0.858389148940364,4,"ThomasAM_2018b",6,4,50
"Actinomyces_viscosus",0.647250306463026,12,"ThomasAM_2018b",6,4,50
"Lactobacillus_crispatus",0.338696021780263,24,"ThomasAM_2018b",6,4,50
"Peptostreptococcus_anaerobius",0.127517525615597,39,"ThomasAM_2018b",6,4,50
"Coprobacillus_unclassified",0.469563321967393,19,"ThomasAM_2018b",6,4,50
"Escherichia_unclassified",0.645703532020436,13,"ThomasAM_2018b",6,4,50
"Coprobacter_fastidiosus",0.407866834628447,21,"ThomasAM_2018b",6,4,50
"Bifidobacterium_pseudocatenulatum",0.382845001614955,22,"ThomasAM_2018b",6,4,50
"Clostridium_clostridioforme",0.192326258357405,34,"ThomasAM_2018b",6,4,50
"Slackia_unclassified",0.0767476730974406,45,"ThomasAM_2018b",6,4,50
"Granulicatella_unclassified",0.463107267859988,20,"ThomasAM_2018b",6,4,50
"Bacteroides_ovatus",0.743970869859306,7,"ThomasAM_2018b",6,4,50
"Prevotella_stercorea",0.196950128928746,32,"ThomasAM_2018b",6,4,50
"Oxalobacter_formigenes",0.337816045816403,25,"ThomasAM_2018b",6,4,50
"Streptococcus_gallolyticus",0.137136362151331,36,"ThomasAM_2018b",6,4,50
"Streptococcus_cristatus",0.23687524501063,29,"ThomasAM_2018b",6,4,50
"Actinobacillus_unclassified",0.0747493844431004,46,"ThomasAM_2018b",6,4,50
"Megamonas_unclassified",0.0854679379199627,43,"ThomasAM_2018b",6,4,50
"Coprobacillus_sp_29_1",0.0047164988675627,50,"ThomasAM_2018b",6,4,50
"Bifidobacterium_animalis",0.194858899758026,33,"ThomasAM_2018b",6,4,50
"Lactobacillus_vaginalis",0.243927701284854,27,"ThomasAM_2018b",6,4,50
"Bulleidia_extructa",0.041233596764807,49,"ThomasAM_2018b",6,4,50
"Lactococcus_garvieae",0.136126063820982,37,"ThomasAM_2018b",6,4,50
"Atopobium_minutum",0.0827514306908505,44,"ThomasAM_2018b",6,4,50
"Eubacterium_dolichum",0.115015041766853,42,"ThomasAM_2018b",6,4,50
"Prevotella_intermedia",0.0453393394563533,48,"ThomasAM_2018b",6,4,50
"Porphyromonas_asaccharolytica",0.121319693930555,41,"ThomasAM_2018b",6,4,50
"Dorea_formicigenerans",0.640602900536456,14,"ThomasAM_2018b",6,4,50
"Gemella_haemolysans",0.126767139891001,40,"ThomasAM_2018b",6,4,50
"Actinomyces_massiliensis",0.215158381122569,30,"ThomasAM_2018b",6,4,50
"Gordonibacter_pamelaeae",0.560485561685177,18,"ThomasAM_2018b",6,4,50
"Parvimonas_unclassified",8.12281507303647,1,"ThomasAM_2018b",6,3,50
"Parvimonas_micra",0.194058382188851,20,"ThomasAM_2018b",6,3,50
"Gemella_morbillorum",0.103861434380861,24,"ThomasAM_2018b",6,3,50
"Peptostreptococcus_stomatis",0.279581888246883,15,"ThomasAM_2018b",6,3,50
"Clostridium_symbiosum",0.0904432994719494,26,"ThomasAM_2018b",6,3,50
"Bacteroides_vulgatus",0.326535767370475,12,"ThomasAM_2018b",6,3,50
"Lachnospiraceae_bacterium_1_1_57FAA",0.203928429757834,18,"ThomasAM_2018b",6,3,50
"Bacteroides_dorei",0.302713511605182,14,"ThomasAM_2018b",6,3,50
"Actinomyces_graevenitzii",4.63584916168761,2,"ThomasAM_2018b",6,3,50
"Odoribacter_splanchnicus",0.482065961265391,9,"ThomasAM_2018b",6,3,50
"Escherichia_coli",0.698730233446782,6,"ThomasAM_2018b",6,3,50
"Solobacterium_moorei",1.155001429442,4,"ThomasAM_2018b",6,3,50
"Fusobacterium_nucleatum",0.0474074074074074,32,"ThomasAM_2018b",6,3,50
"Mitsuokella_multacida",0.231883961034002,17,"ThomasAM_2018b",6,3,50
"Acidaminococcus_unclassified",0.0349745080207149,35,"ThomasAM_2018b",6,3,50
"Atopobium_rimae",0.0032,48,"ThomasAM_2018b",6,3,50
"Streptococcus_anginosus",0.176655514009968,21,"ThomasAM_2018b",6,3,50
"Olsenella_uli",0.038390093964007,33,"ThomasAM_2018b",6,3,50
"Streptococcus_constellatus",0.00381818181818182,44,"ThomasAM_2018b",6,3,50
"Alistipes_senegalensis",1.30898027641054,3,"ThomasAM_2018b",6,3,50
"Actinomyces_viscosus",0.526970234786372,8,"ThomasAM_2018b",6,3,50
"Lactobacillus_crispatus",0.0932496588728732,25,"ThomasAM_2018b",6,3,50
"Peptostreptococcus_anaerobius",0.0723896316256416,28,"ThomasAM_2018b",6,3,50
"Coprobacillus_unclassified",0.0839281580995433,27,"ThomasAM_2018b",6,3,50
"Escherichia_unclassified",0.79226764818139,5,"ThomasAM_2018b",6,3,50
"Coprobacter_fastidiosus",0.0675598123028364,29,"ThomasAM_2018b",6,3,50
"Bifidobacterium_pseudocatenulatum",0.686149413894564,7,"ThomasAM_2018b",6,3,50
"Clostridium_clostridioforme",0.0266545868945869,37,"ThomasAM_2018b",6,3,50
"Slackia_unclassified",0.00722857142857143,40,"ThomasAM_2018b",6,3,50
"Granulicatella_unclassified",0.130493791742004,23,"ThomasAM_2018b",6,3,50
"Bacteroides_ovatus",0.433206811777771,11,"ThomasAM_2018b",6,3,50
"Prevotella_stercorea",0.142637554937313,22,"ThomasAM_2018b",6,3,50
"Oxalobacter_formigenes",0.197458462009211,19,"ThomasAM_2018b",6,3,50
"Streptococcus_gallolyticus",0.0320841963528462,36,"ThomasAM_2018b",6,3,50
"Streptococcus_cristatus",0.0505684977850007,31,"ThomasAM_2018b",6,3,50
"Actinobacillus_unclassified",0.0536931318713786,30,"ThomasAM_2018b",6,3,50
"Megamonas_unclassified",0,49,"ThomasAM_2018b",6,3,50
"Coprobacillus_sp_29_1",0,49,"ThomasAM_2018b",6,3,50
"Bifidobacterium_animalis",0.0114349206349206,38,"ThomasAM_2018b",6,3,50
"Lactobacillus_vaginalis",0.320161538033941,13,"ThomasAM_2018b",6,3,50
"Bulleidia_extructa",0.00333333333333333,47,"ThomasAM_2018b",6,3,50
"Lactococcus_garvieae",0.00385714285714285,43,"ThomasAM_2018b",6,3,50
"Atopobium_minutum",0.0038,45,"ThomasAM_2018b",6,3,50
"Eubacterium_dolichum",0.00363636363636364,46,"ThomasAM_2018b",6,3,50
"Prevotella_intermedia",0.0048,42,"ThomasAM_2018b",6,3,50
"Porphyromonas_asaccharolytica",0.00551111111111111,41,"ThomasAM_2018b",6,3,50
"Dorea_formicigenerans",0.43725591232577,10,"ThomasAM_2018b",6,3,50
"Gemella_haemolysans",0.00952380952380952,39,"ThomasAM_2018b",6,3,50
"Actinomyces_massiliensis",0.0349810946561781,34,"ThomasAM_2018b",6,3,50
"Gordonibacter_pamelaeae",0.233887118037016,16,"ThomasAM_2018b",6,3,50
"Parvimonas_unclassified",1.14109927357356,1,"ThomasAM_2018b",6,2,50
"Parvimonas_micra",0.749033931632489,11,"ThomasAM_2018b",6,2,50
"Gemella_morbillorum",0.940582938726961,2,"ThomasAM_2018b",6,2,50
"Peptostreptococcus_stomatis",0.84741785551274,7,"ThomasAM_2018b",6,2,50
"Clostridium_symbiosum",0.616507512536321,14,"ThomasAM_2018b",6,2,50
"Bacteroides_vulgatus",0.858577529551831,6,"ThomasAM_2018b",6,2,50
"Lachnospiraceae_bacterium_1_1_57FAA",0.52924040916321,19,"ThomasAM_2018b",6,2,50
"Bacteroides_dorei",0.893545688623476,4,"ThomasAM_2018b",6,2,50
"Actinomyces_graevenitzii",0.585626362600119,16,"ThomasAM_2018b",6,2,50
"Odoribacter_splanchnicus",0.787533239434715,9,"ThomasAM_2018b",6,2,50
"Escherichia_coli",0.822197633231302,8,"ThomasAM_2018b",6,2,50
"Solobacterium_moorei",0.903478345815903,3,"ThomasAM_2018b",6,2,50
"Fusobacterium_nucleatum",0.368495016990349,25,"ThomasAM_2018b",6,2,50
"Mitsuokella_multacida",0.42300460010594,22,"ThomasAM_2018b",6,2,50
"Acidaminococcus_unclassified",0.263450861819884,29,"ThomasAM_2018b",6,2,50
"Atopobium_rimae",0.0694828974034317,48,"ThomasAM_2018b",6,2,50
"Streptococcus_anginosus",0.453158743152908,20,"ThomasAM_2018b",6,2,50
"Olsenella_uli",0.271547737705164,27,"ThomasAM_2018b",6,2,50
"Streptococcus_constellatus",0.16285561172392,37,"ThomasAM_2018b",6,2,50
"Alistipes_senegalensis",0.886423944652124,5,"ThomasAM_2018b",6,2,50
"Actinomyces_viscosus",0.406369442778238,23,"ThomasAM_2018b",6,2,50
"Lactobacillus_crispatus",0.281881497411645,26,"ThomasAM_2018b",6,2,50
"Peptostreptococcus_anaerobius",0.169946010248444,35,"ThomasAM_2018b",6,2,50
"Coprobacillus_unclassified",0.610320149291152,15,"ThomasAM_2018b",6,2,50
"Escherichia_unclassified",0.760644717970364,10,"ThomasAM_2018b",6,2,50
"Coprobacter_fastidiosus",0.38374453724425,24,"ThomasAM_2018b",6,2,50
"Bifidobacterium_pseudocatenulatum",0.433966883464372,21,"ThomasAM_2018b",6,2,50
"Clostridium_clostridioforme",0.157936821927679,39,"ThomasAM_2018b",6,2,50
"Slackia_unclassified",0.0674977922760627,49,"ThomasAM_2018b",6,2,50
"Granulicatella_unclassified",0.561032139974082,18,"ThomasAM_2018b",6,2,50
"Bacteroides_ovatus",0.580816481411916,17,"ThomasAM_2018b",6,2,50
"Prevotella_stercorea",0.233551208214968,30,"ThomasAM_2018b",6,2,50
"Oxalobacter_formigenes",0.190907684851784,32,"ThomasAM_2018b",6,2,50
"Streptococcus_gallolyticus",0.0827508131598877,46,"ThomasAM_2018b",6,2,50
"Streptococcus_cristatus",0.185197038502876,33,"ThomasAM_2018b",6,2,50
"Actinobacillus_unclassified",0.0702814504890139,47,"ThomasAM_2018b",6,2,50
"Megamonas_unclassified",0.162686131792006,38,"ThomasAM_2018b",6,2,50
"Coprobacillus_sp_29_1",0.0300450509500441,50,"ThomasAM_2018b",6,2,50
"Bifidobacterium_animalis",0.136036461619171,40,"ThomasAM_2018b",6,2,50
"Lactobacillus_vaginalis",0.204447278976859,31,"ThomasAM_2018b",6,2,50
"Bulleidia_extructa",0.111500323140543,43,"ThomasAM_2018b",6,2,50
"Lactococcus_garvieae",0.164207769898421,36,"ThomasAM_2018b",6,2,50
"Atopobium_minutum",0.0896575355777235,44,"ThomasAM_2018b",6,2,50
"Eubacterium_dolichum",0.119448769251509,42,"ThomasAM_2018b",6,2,50
"Prevotella_intermedia",0.172921600848048,34,"ThomasAM_2018b",6,2,50
"Porphyromonas_asaccharolytica",0.13259986306297,41,"ThomasAM_2018b",6,2,50
"Dorea_formicigenerans",0.649581983243338,13,"ThomasAM_2018b",6,2,50
"Gemella_haemolysans",0.0878971112522953,45,"ThomasAM_2018b",6,2,50
"Actinomyces_massiliensis",0.270906612590641,28,"ThomasAM_2018b",6,2,50
"Gordonibacter_pamelaeae",0.695925096416531,12,"ThomasAM_2018b",6,2,50
"Parvimonas_unclassified",7.08455435395014,1,"ThomasAM_2018b",6,1,50
"Parvimonas_micra",0.54788895277331,12,"ThomasAM_2018b",6,1,50
"Gemella_morbillorum",0.645777454048316,7,"ThomasAM_2018b",6,1,50
"Peptostreptococcus_stomatis",0.16881634861446,26,"ThomasAM_2018b",6,1,50
"Clostridium_symbiosum",0.0390412217412218,35,"ThomasAM_2018b",6,1,50
"Bacteroides_vulgatus",0.566712127336608,10,"ThomasAM_2018b",6,1,50
"Lachnospiraceae_bacterium_1_1_57FAA",0.315734808913561,18,"ThomasAM_2018b",6,1,50
"Bacteroides_dorei",0.641360367506453,8,"ThomasAM_2018b",6,1,50
"Actinomyces_graevenitzii",5.06569272967993,2,"ThomasAM_2018b",6,1,50
"Odoribacter_splanchnicus",0.434493094767178,15,"ThomasAM_2018b",6,1,50
"Escherichia_coli",0.509002014773218,13,"ThomasAM_2018b",6,1,50
"Solobacterium_moorei",0.804102321674967,4,"ThomasAM_2018b",6,1,50
"Fusobacterium_nucleatum",0.0132738095238095,41,"ThomasAM_2018b",6,1,50
"Mitsuokella_multacida",0.811213241757393,3,"ThomasAM_2018b",6,1,50
"Acidaminococcus_unclassified",0.218248559082303,24,"ThomasAM_2018b",6,1,50
"Atopobium_rimae",0.00745185185185186,42,"ThomasAM_2018b",6,1,50
"Streptococcus_anginosus",0.0967679236223433,29,"ThomasAM_2018b",6,1,50
"Olsenella_uli",0.00383333333333334,45,"ThomasAM_2018b",6,1,50
"Streptococcus_constellatus",0.0976779336522394,28,"ThomasAM_2018b",6,1,50
"Alistipes_senegalensis",0.397757462853009,16,"ThomasAM_2018b",6,1,50
"Actinomyces_viscosus",0.267288838784611,21,"ThomasAM_2018b",6,1,50
"Lactobacillus_crispatus",0.549238309614099,11,"ThomasAM_2018b",6,1,50
"Peptostreptococcus_anaerobius",0.0572913836443971,34,"ThomasAM_2018b",6,1,50
"Coprobacillus_unclassified",0.217664971532634,25,"ThomasAM_2018b",6,1,50
"Escherichia_unclassified",0.305665302604005,19,"ThomasAM_2018b",6,1,50
"Coprobacter_fastidiosus",0.317022192680221,17,"ThomasAM_2018b",6,1,50
"Bifidobacterium_pseudocatenulatum",0.293404818197825,20,"ThomasAM_2018b",6,1,50
"Clostridium_clostridioforme",0.0385854837116906,36,"ThomasAM_2018b",6,1,50
"Slackia_unclassified",0.00681818181818182,43,"ThomasAM_2018b",6,1,50
"Granulicatella_unclassified",0.109204869221332,27,"ThomasAM_2018b",6,1,50
"Bacteroides_ovatus",0.438727248612219,14,"ThomasAM_2018b",6,1,50
"Prevotella_stercorea",0.661254444778567,6,"ThomasAM_2018b",6,1,50
"Oxalobacter_formigenes",0.676354559776785,5,"ThomasAM_2018b",6,1,50
"Streptococcus_gallolyticus",0.0187002645502646,39,"ThomasAM_2018b",6,1,50
"Streptococcus_cristatus",0.0889265085987366,31,"ThomasAM_2018b",6,1,50
"Actinobacillus_unclassified",0.0177770244607936,40,"ThomasAM_2018b",6,1,50
"Megamonas_unclassified",0.0648371313336006,32,"ThomasAM_2018b",6,1,50
"Coprobacillus_sp_29_1",0,49,"ThomasAM_2018b",6,1,50
"Bifidobacterium_animalis",0.024538564692013,37,"ThomasAM_2018b",6,1,50
"Lactobacillus_vaginalis",0.243638142374107,22,"ThomasAM_2018b",6,1,50
"Bulleidia_extructa",0.00375,46,"ThomasAM_2018b",6,1,50
"Lactococcus_garvieae",0.599922392237701,9,"ThomasAM_2018b",6,1,50
"Atopobium_minutum",0,49,"ThomasAM_2018b",6,1,50
"Eubacterium_dolichum",0.0601825438367477,33,"ThomasAM_2018b",6,1,50
"Prevotella_intermedia",0,49,"ThomasAM_2018b",6,1,50
"Porphyromonas_asaccharolytica",0.004,44,"ThomasAM_2018b",6,1,50
"Dorea_formicigenerans",0.234242025859479,23,"ThomasAM_2018b",6,1,50
"Gemella_haemolysans",0.00266666666666667,47,"ThomasAM_2018b",6,1,50
"Actinomyces_massiliensis",0.0225739083139083,38,"ThomasAM_2018b",6,1,50
"Gordonibacter_pamelaeae",0.0890998208478501,30,"ThomasAM_2018b",6,1,50
"Parvimonas_unclassified",10.6485681069272,1,"ThomasAM_2018b",5,5,50
"Parvimonas_micra",0.357694127880233,8,"ThomasAM_2018b",5,5,50
"Gemella_morbillorum",0.983454951421051,3,"ThomasAM_2018b",5,5,50
"Peptostreptococcus_stomatis",0.0115030303030303,42,"ThomasAM_2018b",5,5,50
"Clostridium_symbiosum",0.0631635353755491,29,"ThomasAM_2018b",5,5,50
"Bacteroides_vulgatus",0.306670951022624,10,"ThomasAM_2018b",5,5,50
"Lachnospiraceae_bacterium_1_1_57FAA",0.138757569894984,20,"ThomasAM_2018b",5,5,50
"Bacteroides_dorei",0.379122917612205,7,"ThomasAM_2018b",5,5,50
"Actinomyces_graevenitzii",4.67520173238916,2,"ThomasAM_2018b",5,5,50
"Odoribacter_splanchnicus",0.222915543082696,16,"ThomasAM_2018b",5,5,50
"Escherichia_coli",0.210283165460843,17,"ThomasAM_2018b",5,5,50
"Solobacterium_moorei",0.269757925743565,13,"ThomasAM_2018b",5,5,50
"Fusobacterium_nucleatum",0.0256258997626693,37,"ThomasAM_2018b",5,5,50
"Mitsuokella_multacida",0.0377149276011345,33,"ThomasAM_2018b",5,5,50
"Acidaminococcus_unclassified",0.0969129913731113,24,"ThomasAM_2018b",5,5,50
"Atopobium_rimae",0.00333004926108374,47,"ThomasAM_2018b",5,5,50
"Streptococcus_anginosus",0.0907350905787701,25,"ThomasAM_2018b",5,5,50
"Olsenella_uli",0.0359862433862434,34,"ThomasAM_2018b",5,5,50
"Streptococcus_constellatus",0.130118080778958,22,"ThomasAM_2018b",5,5,50
"Alistipes_senegalensis",0.922847226959077,4,"ThomasAM_2018b",5,5,50
"Actinomyces_viscosus",0.306735810533918,9,"ThomasAM_2018b",5,5,50
"Lactobacillus_crispatus",0.0205737421033073,40,"ThomasAM_2018b",5,5,50
"Peptostreptococcus_anaerobius",0.0778682592227174,26,"ThomasAM_2018b",5,5,50
"Coprobacillus_unclassified",0.0414704980842912,32,"ThomasAM_2018b",5,5,50
"Escherichia_unclassified",0.625009174825999,5,"ThomasAM_2018b",5,5,50
"Coprobacter_fastidiosus",0.251074484762228,14,"ThomasAM_2018b",5,5,50
"Bifidobacterium_pseudocatenulatum",0.29623354595367,11,"ThomasAM_2018b",5,5,50
"Clostridium_clostridioforme",0.0454496816705823,31,"ThomasAM_2018b",5,5,50
"Slackia_unclassified",0.0103714565004888,44,"ThomasAM_2018b",5,5,50
"Granulicatella_unclassified",0.240341432821964,15,"ThomasAM_2018b",5,5,50
"Bacteroides_ovatus",0.270303074505663,12,"ThomasAM_2018b",5,5,50
"Prevotella_stercorea",0.568752698088829,6,"ThomasAM_2018b",5,5,50
"Oxalobacter_formigenes",0.13076083183783,21,"ThomasAM_2018b",5,5,50
"Streptococcus_gallolyticus",0.0247322392341142,38,"ThomasAM_2018b",5,5,50
"Streptococcus_cristatus",0.0217229437229437,39,"ThomasAM_2018b",5,5,50
"Actinobacillus_unclassified",0.0282648010745075,36,"ThomasAM_2018b",5,5,50
"Megamonas_unclassified",0.0767369985989709,27,"ThomasAM_2018b",5,5,50
"Coprobacillus_sp_29_1",0,49,"ThomasAM_2018b",5,5,50
"Bifidobacterium_animalis",0.01937441643324,41,"ThomasAM_2018b",5,5,50
"Lactobacillus_vaginalis",0.0313824430641822,35,"ThomasAM_2018b",5,5,50
"Bulleidia_extructa",0,49,"ThomasAM_2018b",5,5,50
"Lactococcus_garvieae",0.179620132987946,19,"ThomasAM_2018b",5,5,50
"Atopobium_minutum",0.00378947368421053,46,"ThomasAM_2018b",5,5,50
"Eubacterium_dolichum",0.101723489542991,23,"ThomasAM_2018b",5,5,50
"Prevotella_intermedia",0.00769230769230769,45,"ThomasAM_2018b",5,5,50
"Porphyromonas_asaccharolytica",0.0107329192546584,43,"ThomasAM_2018b",5,5,50
"Dorea_formicigenerans",0.197529803443364,18,"ThomasAM_2018b",5,5,50
"Gemella_haemolysans",0,49,"ThomasAM_2018b",5,5,50
"Actinomyces_massiliensis",0.0719427273334426,28,"ThomasAM_2018b",5,5,50
"Gordonibacter_pamelaeae",0.0544465462074158,30,"ThomasAM_2018b",5,5,50
"Parvimonas_unclassified",4.73014661717817,1,"ThomasAM_2018b",5,4,50
"Parvimonas_micra",0.686909672386848,12,"ThomasAM_2018b",5,4,50
"Gemella_morbillorum",1.67432997034994,3,"ThomasAM_2018b",5,4,50
"Peptostreptococcus_stomatis",1.00264133949738,6,"ThomasAM_2018b",5,4,50
"Clostridium_symbiosum",0.105551178996442,29,"ThomasAM_2018b",5,4,50
"Bacteroides_vulgatus",0.833329727158917,8,"ThomasAM_2018b",5,4,50
"Lachnospiraceae_bacterium_1_1_57FAA",0.354379661591449,18,"ThomasAM_2018b",5,4,50
"Bacteroides_dorei",2.09640460230219,2,"ThomasAM_2018b",5,4,50
"Actinomyces_graevenitzii",1.06025149937308,5,"ThomasAM_2018b",5,4,50
"Odoribacter_splanchnicus",0.533030324545027,16,"ThomasAM_2018b",5,4,50
"Escherichia_coli",0.663449929186671,13,"ThomasAM_2018b",5,4,50
"Solobacterium_moorei",0.808812871671428,9,"ThomasAM_2018b",5,4,50
"Fusobacterium_nucleatum",0.0597973302583941,36,"ThomasAM_2018b",5,4,50
"Mitsuokella_multacida",1.12989721324145,4,"ThomasAM_2018b",5,4,50
"Acidaminococcus_unclassified",0.156710742147158,26,"ThomasAM_2018b",5,4,50
"Atopobium_rimae",0,49,"ThomasAM_2018b",5,4,50
"Streptococcus_anginosus",0.197265290128535,25,"ThomasAM_2018b",5,4,50
"Olsenella_uli",0.0201028386428386,41,"ThomasAM_2018b",5,4,50
"Streptococcus_constellatus",0.117737744689123,27,"ThomasAM_2018b",5,4,50
"Alistipes_senegalensis",0.796278654034612,10,"ThomasAM_2018b",5,4,50
"Actinomyces_viscosus",0.315994702770646,20,"ThomasAM_2018b",5,4,50
"Lactobacillus_crispatus",0.353522466355646,19,"ThomasAM_2018b",5,4,50
"Peptostreptococcus_anaerobius",0.0152461873638344,43,"ThomasAM_2018b",5,4,50
"Coprobacillus_unclassified",0.720373261660881,11,"ThomasAM_2018b",5,4,50
"Escherichia_unclassified",0.643198441045062,14,"ThomasAM_2018b",5,4,50
"Coprobacter_fastidiosus",0.280793840512888,23,"ThomasAM_2018b",5,4,50
"Bifidobacterium_pseudocatenulatum",0.11590554955133,28,"ThomasAM_2018b",5,4,50
"Clostridium_clostridioforme",0.029684027517474,39,"ThomasAM_2018b",5,4,50
"Slackia_unclassified",0.00996386946386946,47,"ThomasAM_2018b",5,4,50
"Granulicatella_unclassified",0.284290587404159,22,"ThomasAM_2018b",5,4,50
"Bacteroides_ovatus",0.584724426554778,15,"ThomasAM_2018b",5,4,50
"Prevotella_stercorea",0.390264673107422,17,"ThomasAM_2018b",5,4,50
"Oxalobacter_formigenes",0.968598039195102,7,"ThomasAM_2018b",5,4,50
"Streptococcus_gallolyticus",0.0669638626864696,34,"ThomasAM_2018b",5,4,50
"Streptococcus_cristatus",0.0475791770100572,38,"ThomasAM_2018b",5,4,50
"Actinobacillus_unclassified",0.0558107445549761,37,"ThomasAM_2018b",5,4,50
"Megamonas_unclassified",0.0776171925563643,33,"ThomasAM_2018b",5,4,50
"Coprobacillus_sp_29_1",0,49,"ThomasAM_2018b",5,4,50
"Bifidobacterium_animalis",0.0170438662644545,42,"ThomasAM_2018b",5,4,50
"Lactobacillus_vaginalis",0.096135149505347,31,"ThomasAM_2018b",5,4,50
"Bulleidia_extructa",0.0240799033156013,40,"ThomasAM_2018b",5,4,50
"Lactococcus_garvieae",0.0913325820951364,32,"ThomasAM_2018b",5,4,50
"Atopobium_minutum",0.0122619047619048,46,"ThomasAM_2018b",5,4,50
"Eubacterium_dolichum",0.101406679876845,30,"ThomasAM_2018b",5,4,50
"Prevotella_intermedia",0.0145746243952126,44,"ThomasAM_2018b",5,4,50
"Porphyromonas_asaccharolytica",0.0142228070175439,45,"ThomasAM_2018b",5,4,50
"Dorea_formicigenerans",0.28856883429457,21,"ThomasAM_2018b",5,4,50
"Gemella_haemolysans",0.00338011695906433,48,"ThomasAM_2018b",5,4,50
"Actinomyces_massiliensis",0.0663692996214735,35,"ThomasAM_2018b",5,4,50
"Gordonibacter_pamelaeae",0.228257464563946,24,"ThomasAM_2018b",5,4,50
"Parvimonas_unclassified",1.37311999512608,1,"ThomasAM_2018b",5,3,50
"Parvimonas_micra",0.858019020110586,7,"ThomasAM_2018b",5,3,50
"Gemella_morbillorum",0.908700054828552,5,"ThomasAM_2018b",5,3,50
"Peptostreptococcus_stomatis",0.869416612009794,6,"ThomasAM_2018b",5,3,50
"Clostridium_symbiosum",0.408666567061839,25,"ThomasAM_2018b",5,3,50
"Bacteroides_vulgatus",0.664351669303563,13,"ThomasAM_2018b",5,3,50
"Lachnospiraceae_bacterium_1_1_57FAA",0.47528196704183,20,"ThomasAM_2018b",5,3,50
"Bacteroides_dorei",0.58963631753988,15,"ThomasAM_2018b",5,3,50
"Actinomyces_graevenitzii",0.949275800983236,3,"ThomasAM_2018b",5,3,50
"Odoribacter_splanchnicus",0.794447600160123,8,"ThomasAM_2018b",5,3,50
"Escherichia_coli",0.563185670023486,16,"ThomasAM_2018b",5,3,50
"Solobacterium_moorei",1.01657813245882,2,"ThomasAM_2018b",5,3,50
"Fusobacterium_nucleatum",0.379932465913073,26,"ThomasAM_2018b",5,3,50
"Mitsuokella_multacida",0.44313336810346,22,"ThomasAM_2018b",5,3,50
"Acidaminococcus_unclassified",0.243868258433105,31,"ThomasAM_2018b",5,3,50
"Atopobium_rimae",0.0653762413519648,47,"ThomasAM_2018b",5,3,50
"Streptococcus_anginosus",0.540923026988319,18,"ThomasAM_2018b",5,3,50
"Olsenella_uli",0.18510876685459,36,"ThomasAM_2018b",5,3,50
"Streptococcus_constellatus",0.273236336003039,29,"ThomasAM_2018b",5,3,50
